Sentiment,tweet
0,@officialTila your welcome!!!! Thank you for tweeting me back...oh wait you didn't..... 
0,@mesteras guess I can't ask you to help me find blue contacts then 
1,@SenseiRAM We missed you 
1,@vlb4ever  Crazy girl!!! 
0,So sad that i lost my engagement ring 
1,"work was fun, my feet from wearing heels tho -_-. work tomorrow@ dental office 12-4/5 .gnite world "
0,@chase556 That does sound like a great surprise! I'm sorry I missed it. 
1,@Niro good morning to you too! 
0,my lips are dry ;; chapstick chapstick lookin for my chapsick  where is it??
1,good morning Sunday!  I'm drinking green tea and working on some new illustrations/packaging orders 
0,@CincauHangus Thanks! *downs thirstily* But I'm still thirsty in real life 
0,My last client of the day is late and looking like a no show. I think he forgot about me 
1,@TracyeDukes Good Morning and thanks for the Retweet 
1,last night i saw you wearing a black jas its make me wanna hug and kiss you  I MISS YOU SO DAMN
0,@NeshasAgenda thanks for gettin back at me on the BBM 
0,@Brendacopeland wtf is a table flip? Still don't know. 
0,MuriÃ³ Kung Fu: David Carradine   so sad
0,Got to talk to my dad! But now i have to get prepared for tonight 
0,i miss my godson 
0,"@RPFanPage I'm on myspace, but I can't see the pics "
1,@mileycyrus I LOVE YOU MILEY 
0,rainy sunday....... 
1,.... . . . Even though she sounds like Alex. &lt;3   whatevs  
0,need cuddling now 
0,@Vain_Fame  Left me in the cold...
0,soo.....I am out of the closet xD time for that lovely bathroom 
1,love my Chi Omegas!!  
0,I miss those old days when I was still majorly obsessed with Disney Channel. I obviously don't like it as much anymore now. 
0,Every part of my body aches   I'm tryin' so hard not to throw up 
1,new new new 
0,Missing my Dad  x
0,RESPECT WHO BEG 2 DIFFER!! STUCK IN YOUR BOX MAKES ME GAY IM GOOD YOUR  AND Y U CANT TELL ME!! FUCKIN TWITTERS LETS MOVE FORWARD1!
1,"Oh man i wish shatner was in star trek, but hey nimoy was there!  check out the full movie: http://tr.im/lsSw"
0,"~ Weeds later! Mayor, Mayor, please be your old self once again. "
0,really a depressing day especially when it's my lunch kaki who's leaving. 
0,@laura_x3 Aww.  Atleast your going though!! 
0,Just set up appt. for Demonica @ vet. 
1,"@BecM49 i am, thanks (: i'll put you in mine "
1,"Checking in  Good morning twitter fam! I'm in Miami, up bright and early, ready to hit the gym! xo"
1,@chrisviamusic actually barney the dinosaur used to use that word stupendous   I had a talking barney book when I was little lol
0,Has the runs. 
1,has to go. bye  http://plurk.com/p/z2e6x
1,taking a bath..and then go to the chruch!! 
0,@kittykittyws Kenny Wallace said they had rear break problems all night and they locked up. Didn't get hit. No ESPN followup!   #nascar
1,"@mr_billiam did you get your yabbies and your yobbos mixed up, or something?  "
1,"happy, curse kommt im juli nach Mï¿½nster city "
0,@mileycyrus http://twitpic.com/7dx9p - amazing eyes! i luv blue eyes sucks that i have dark brown eyes 
0,"@elfinwear lol, we are feeling the 100s already here in south lousiana and a friend from Fl feeling 101 and A/C broke "
0,@GillianLynn That is really sad.  We should watch his ep of seaQuest when I get off.
1,"@dontforgetchaos aaah, sorry, you know i love you really!! hee hee  ;)"
1,"For every kiss you give me, I'll give you three - "
0,"@drellie I'd buy him, but I also would like $700 for many other things. "
0,"@wennie_s it was an amazing shopping trip. no sexy vampires, though  haha"
0,@rileyanneoh  i am sad to hear that. You are a really good friend Riley.
0,got up bout 1 hour ago....waiting for skool     nd watching Gmtv...fun fun fun
1,@ShaunaN You know what's funny about Amp - the Facebook page (Canadian one in any case) is categorized under Pharmaceuticals 
0,road test booked. i r scared 
0,@elgosso i got a car? no no. my car DIED on Good Friday. I've need my own car ever since 
0,another weekend wasted.. headache.. internet and party in evening.. 
1,@BeccaJoyBower Heyy thanks for following  x
0,@BrentCorrigan00 omg sweety how did he dronw im so sorry  thats just horrible
0,@m0x yes 7.50 here thanks for the change obama. I have to start mail ordering again 
1,IcyTower Combo Rekord: 47 
0,@Lauraful noooo. hannah and warren just died 
1,yaaawn lazy saturday 
0,anyone see the #beejive update?  I no see it  
0,"@binxy thanks! i started sniffling like crazy at the gym today  boohoo, but lots of vitamin C should do the trick!"
0,@ambeasttt is my gf who tweets my high phrases 
0,@Jessicaveronica dude thats sad  its the best footy all year go QLD =P
0,@MeredithGoldste Oh. That makes me kind of sad.  See?
1,About to Hang out with Sadey 
0,aw disappointment  here i am read and it smacked me in the face. the girl just had to say the word. the book is still good though.
1,@beth_clagg The kitchen's moving. 
0,its here!!!! now the wait to download  #iphone3.0!!!!!!!!!!
0,@XxAshley28xX  lmao I'm so embarrassed 
0,i want my kiddo already 
0,"sorry new followers, twitter is not letting me follow you back. "
0,Last day of college on Monday...Total gutted btw!  Don't want it to end! x
0, I wanna use my swimsuit!!! 
1,the whole word is mixing  http://bit.ly/zqrag
1,@Kalediscope morning have a good day 
0,@bertpalmer not a good season so far for him is it 
0,i'm quite bothered that his hoodie now smells like me 
1,"@emzyjonas Dang, ive only used around 100 today so im good "
1,Does it make me a giant 12 year old to be excited about the new Jonas Brothers cd out today? 
1,@mark_hadfield That's the other solution.  But it then stops genuine people from following you spontaneously based on your tweets.
1,@siamusic the land of replies is indeed a labourius place  at least you know you're loved!  xo
0,"@myprettybird Awww.    I know, I felt so bad.  But he was so sweet and cuddly after.  &lt;3"
0,@MidnightHare yeh thats a recurring suggestion  lol but i wanna play!
0,Having no such luck finding a new wallet. 
1,@Lifehigh83 I requested you. 
1,"The sun is shining the fog has gone,looks like a lovely day "
0,There were like four guys that just got like arristed at the park  yeekk!*
0,Finally getting started on homework. Boo school. Where did the weekend go? 
0,Feel like i am going2pass out from exhaustion.Honest my head is spinning. Poor me. 
1,Quigley (my dog) just peed on the floor! tsk tsk tsk. he got hyper and then peed! he obviously ain't potty trained! lol. 
1,sunny morning 
1,"waiting for my dad to pick me up. we're gonna watch a movie  btw, new photos SOON! "
0,@bazilahali I don't know if I can do it.  I'll just have to pray to God. HAHA. I sound so religious right now. 
1,@WSOPlive we appreciate the unscheduled coverage. keep it up and give the crew a raise 
1,"@sharathpatali right on ! Just bought this new computer, will be mig easier to get code done "
0,@mariakayy OH MAH GOODNESSS. I hope you feel better 
1,woot! i have 77 points on my subway card! 75 points is a free foot long!  going to get it now!
1,@BHA It takes a big man to type a sad tweet like that! 
0,@airplanesarah not yet. 
0,my tummy hurts so bad right now 
1,@Chinkerfly they never said anything interesting and i always had to wade through dozens of their tweets to get to people i cared about 
0,Back to the daily grind working with other peoples old code is terrible 
1,"@latt3girl blimey, u should've given me a bell "
1,@regalaffair hey you are up early 
1,@dragonflly93 I'm writing more fanfic. 
1,"Shout out to the Koblers... As Sure as the Dawn, here we go! Thanks again "
0,@beardandbeers I forgot my jacket at the Barbary last night.  I suck.  
1,@dudeman718 Have you seen Wolverine?  Might want to change that pic.  There's a new sheriff in town.  
0,Fever again    ________________________________________________ Take GoogleTalk mobile with fring www.fring.com/googletalk
1,"@BengeeB well sweetie,, i am tired from the travelling today   gonna head to bed.. sleep well. sweet dreams and safe tweets ;)"
1,@RubyRose1   U look freakin amazing!! Pity Gretel got you in the toilet shot 
0,"@cwtchesandchaos still very sick.If I wouldn't have2 prepare a presentation 4 tuesday then I'd have stayed in bed,cant concentrate at all "
1,just b'n extremely board!!!1 my friend is com'n over in like 10 minutes &amp; she's gonna spend the night. 
1,im like really bored. staring at my arms..the autographs are on my hands are kinda fading away. but the arm parts r still der 
0,It's sooo cozy!!! Noooo!!! 
0,Eating a sandwich &amp; drinking pop ;D DUDE I MISSED HANNAH MONTANA!  [@mileycyrus]
1,@Brok3n_Soul afternoon gorgeous! Aah it's all good in the hood.  how's things for you? x
1,@DavidArchie will you ever come to ohio? 
1,@_AislinnTighee wow your cooool ;) lalalala this is NOT aislinn  xx
1,Listening ngampilan replacer &quot;serangan sore&quot; 
1,@paskalamonik Talk to Nicloas (esp. when he's drunk) and he'll explain some of those theories to you. Good luck understanding it though 
0,@spazzyyarn really? from that coffee???? 
0,"People, I need food poisoning remedies asap please! My man isn't well at all... "
1,@radna  is jesus christ also tweeting I wonder?
1,@TVdotcomAU Don't forget to watch @newinventors too! 
0,omg nausea city! me and heat do not go together well.... my bed room is 84 
0,@lizetyspagetti I love you&lt;333 and miss you and @yadiraa already 
1,Happy birthday to my little sis abi!!! Celebrating with my family  sister is now nine! so crazy got her a taylor swift poster 
1,FINALLY won a game of Settlers Of Catan. Also booked restaurant for birthday dinner. Life is good 
0,I need a double boiler. 
1,@adaftscotslass Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip 
0,Awww we might not go swimming. It looks like its going 2 storm  its getting darker and darker grrr
1,@majidmaskat yes i know mike filsaime. why do you ask? 
0,Why can't I make a phone call! I hate this anxiety crap. Someone cure me 
0,@miss_flora I hate that &quot;big one&quot; shit  
1,@AIIisonIraheta What's up!? You rock! 
1,@Eeebie hiiii you are a twitter loser now 
1,today was just SPLENDID!!! 
0,No bilky ray yet!  *Marshawn*
0,I'm not gonna be able to do my #gnw spamming this week  But I will start afresh next week!
0,"Anyone know @theDebbyRyan's SayNow number? I had it, and @mitchelmusso's, but they got erased, along with @jonasbrothers'... "
0,wants to finish this assignment but when i do i'll just have to start another one 
1,A BIG Welcome to my newest followers and my thanks to each of you. 
0,"have to get three gardasil jabs all over again  in other news, got a HD for an essay ... i'm an expert on Korean business, ask me anything"
0,"Fuck. Sometimes, i hate my height! Hit my head in the bus again! Ow! "
1,@markmejia and @albertposis just made my day  luvv deemmm!!! haha
1,@MothersAnthem I have a request! Play Structure of a Heart tonite please 
0,Made it to wrk  hopefully it goes by quick ã
1,Is going to do work experience on SHOOTING STARS   
0,Finally home from practice. She blasted her head SO HARD on my knee. I have a bruise. Poor thing 
1,@HotFish @missattitude it's almost May june is right around the corner!  
0,Too many shots in my mouth this morning. Four is too much too handle once the numbness goes away. 
1,@RobinBrown78 You mean you're not a celeb? only followed you thinking you were related to Gordon silly me 
1,@Elsbeth94 yeah but only cos he has toooooo PMSL and he doesnt like you  LOL Xx
0,Its damn hot in our classroom 
1,@medscholar08 thanks.. but im not sure im comfortable with such a sudden surge.. will be difficult to keep in touch with every1.. 
0,@kinagrannis Good luck! Wish I could be there 
1,@giraffette special eddie pout is bloody fantastic. enjoyed it very much. thanks. 
1,"@JELuttrull Thanks   Yeah, I was watching it a bit earlier, but my heart wasn't really in it.  Shocking, I know!"
0,getting ready to go to work...Doctor appointment later....  
1,Off to final number eins and two. Today is my last german class ever! 
0,"headache, again "
0,@aufsaibelle where are you?? it's fucking cold where i am tooooo 
0,is really under dressed. I'm still in my playhouse clothes 
0,@Silveysurfer they also removed the family photos &amp; story from the menu.  I loved that part! Still WAY better than Knoxville Italian.
0,@jordanknight Hmmm...paid $3000 VIP for last cruise..even stayed 7 doors down from your room &amp; u wouldn't take a frickin picture with me 
1,@smokedrinkdrive i still have the bone!  that's kinda morbid but i keep stuff like that 
0,Oh poker. Pocket aces over kings and an ace and only one dollar outta it 
